"scenario";"Ass";"Rule";"Rec";"INN";"OER";"year";"stock";"rec_q95";"ssb_q95";"f_q95";"biomass_q95";"catch_q95";"landings_q95";"discards_q95";"catch.iyv_q95";"land.iyv_q95";"disc.iyv_q95";"rec_q50";"ssb_q50";"f_q50";"biomass_q50";"catch_q50";"landings_q50";"discards_q50";"catch.iyv_q50";"land.iyv_q50";"disc.iyv_q50";"rec_q05";"ssb_q05";"f_q05";"biomass_q05";"catch_q05";"landings_q05";"discards_q05";"catch.iyv_q05";"land.iyv_q05";"disc.iyv_q05";"pBlim_q95";"pBlim_q50";"pBlim_q05";"pBpa_q95";"pBpa_q50";"pBpa_q05";"pBtarget_q95";"pBtarget_q50";"pBtarget_q05";"pFlim_q95";"pFlim_q50";"pFlim_q05";"pFpa_q95";"pFpa_q50";"pFpa_q05";"pFtarget_q95";"pFtarget_q50";"pFtarget_q05";"effort_q95";"effort_q50";"effort_q05";"tac_q95";"tac_q50";"tac_q05"
"ASSnone_HCR0_REClow_INNvar_OERnone";"ASSnone";"HCR0";"REClow";"INNvar";"OERnone";2061;"PIL";14022016.1707634;433457.053092925;0.119240766686995;433457.053092925;43896.9117305789;43896.9117305789;0;44109983092.7246;44109983092.7246;NA;7024614.97977396;327728.319015052;0;327728.319015052;1e-06;1e-06;0;1;1;NA;3469206.32825742;262130.810578648;0;262130.810578648;0;0;0;2.42707965122166e-11;2.42707965122166e-11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.819099217018975;2.51852480492087e-11;0;43896.9117305789;1e-06;9.15249349024354e-29
"ASSnone_HCR0_REClow_INNvar_OERnone";"ASSnone";"HCR0";"REClow";"INNvar";"OERnone";2062;"PIL";13584343.5455777;428432.773058981;0.119493178561852;428432.773058981;44350.8358322543;44350.8358322543;0;Inf;Inf;NA;6906356.33136626;327274.490877747;0;327274.490877747;1e-06;1e-06;0;1;1;NA;3485491.34156031;261812.046571711;0;261812.046571711;0;0;0;2.66748868231512e-11;2.66748868231512e-11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.820738848168653;2.5258402345835e-11;0;44350.8358322543;1e-06;9.19354145604758e-29
"ASSnone_HCR0_REClow_INNvar_OERnone";"ASSnone";"HCR0";"REClow";"INNvar";"OERnone";2063;"PIL";13950529.1603703;422795.699102348;0.118733814953674;422795.699102348;43841.4363705969;43841.4363705969;0;43640932869.4109;43640932869.4109;NA;7011210.52795432;326938.82838343;0;326938.82838343;1e-06;1e-06;0;1;1;NA;3450027.8469932;261577.307053211;0;261577.307053211;0;0;0;2.53120272189875e-11;2.53120272189875e-11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.815805025824187;2.55607161181862e-11;0;43841.4363705969;1e-06;9.46185485426128e-29
"ASSnone_HCR0_REClow_INNvar_OERnone";"ASSnone";"HCR0";"REClow";"INNvar";"OERnone";2064;"PIL";13561510.6190225;426277.087164405;0.118543755488861;426277.087164405;42865.3777067039;42865.3777067039;0;44513152784.6732;44513152784.6732;NA;6945677.64637836;328984.900358475;0;328984.900358475;1e-06;1e-06;0;1;1;NA;3557147.48814863;263324.603294952;0;263324.603294952;0;0;0;2.47477863768755e-11;2.47477863768755e-11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.814569641580264;2.5310387751754e-11;0;42865.3777067039;1e-06;9.21335901048231e-29
"ASSnone_HCR0_REClow_INNvar_OERnone";"ASSnone";"HCR0";"REClow";"INNvar";"OERnone";2065;"PIL";14300616.9283607;429095.914136091;0.119079107868841;429095.914136091;44972.4330633846;44972.4330633846;0;46385372487.5838;46385372487.5838;NA;6967378.32359341;329230.971880123;0;329230.971880123;1e-06;1e-06;0;1;1;NA;3446556.77859176;265009.56749772;0;265009.56749772;0;0;0;2.53033665383135e-11;2.53033665383135e-11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.818048913849323;2.52679542882467e-11;0;44972.4330633845;1e-06;8.95951096766224e-29
"ASSnone_HCR0_REClow_INNvar_OERnone";"ASSnone";"HCR0";"REClow";"INNvar";"OERnone";2066;"PIL";14241016.346954;425123.665362745;0.118841202859301;425123.665362745;43732.7039944585;43732.7039944585;0;Inf;Inf;NA;7174450.1726663;329067.681343347;0;329067.681343347;1e-06;1e-06;0;1;1;NA;3546897.71480707;262479.825165238;0;262479.825165238;0;0;0;2.56127290926313e-11;2.56127290926313e-11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.8165029635727;2.50919445714811e-11;0;43732.7039944585;1e-06;9.85581085305287e-29
"ASSnone_HCR0_REClow_INNvar_OERnone";"ASSnone";"HCR0";"REClow";"INNvar";"OERnone";2067;"PIL";14050745.3520025;433280.726695433;0.11841046680235;433280.726695433;43727.7425025968;43727.7425025968;0;41223804788.3789;41223804788.3789;NA;6960339.11277193;330339.925792609;0;330339.925792609;1e-06;1e-06;0;1;1;NA;3470667.73922742;261975.719798559;0;261975.719798559;0;0;0;2.41382973522859e-11;2.41382973522859e-11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.813703136358224;2.51994864337814e-11;0;43727.7425025968;1e-06;8.33995999227156e-29
"ASSnone_HCR0_REClow_INNvar_OERnone";"ASSnone";"HCR0";"REClow";"INNvar";"OERnone";2068;"PIL";14162652.8229347;426759.987852991;0.12185589408896;426759.987852991;45560.4682368361;45560.4682368361;0;50801172581.4857;50801172581.4857;NA;6901971.73952094;328890.292482625;0;328890.292482625;1e-06;1e-06;0;1;1;NA;3378143.87924563;265334.615724344;0;265334.615724344;0;0;0;2.64906962388903e-11;2.64906962388903e-11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.8360692892598;2.56967450364767e-11;0;45560.4682368361;1e-06;9.72569140369129e-29
"ASSnone_HCR0_REClow_INNvar_OERnone";"ASSnone";"HCR0";"REClow";"INNvar";"OERnone";2069;"PIL";13668073.9382637;423986.616724885;0.117648067676481;423986.616724885;43943.7683070537;43943.7683070537;0;39706771070.3868;39706771070.3868;NA;6859928.98909416;327113.554862418;0;327113.554862418;1e-06;1e-06;0;1;1;NA;3589763.22977923;260436.776536331;0;260436.776536331;0;0;0;2.3547468878586e-11;2.3547468878586e-11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.808744853900748;2.52979568784693e-11;0;43943.7683070537;1e-06;8.83765891808621e-29
"ASSnone_HCR0_REClow_INNvar_OERnone";"ASSnone";"HCR0";"REClow";"INNvar";"OERnone";2070;"PIL";14413749.4736827;433331.159804198;0.11890535101571;433331.159804198;43773.649422435;43773.649422435;0;48356279225.2664;48356279225.2664;NA;7037890.16208315;327899.058101358;0;327899.058101358;1e-06;1e-06;0;1;1;NA;3558243.93457011;258484.97371666;0;258484.97371666;0;0;0;2.63352695610128e-11;2.63352695610128e-11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.81691984004946;2.55447589971167e-11;0;43773.649422435;1e-06;9.34469316432395e-29
"ASSnone_HCR0_REClowmed_INNvar_OERnone";"ASSnone";"HCR0";"REClowmed";"INNvar";"OERnone";2020;"PIL";29701156.8696392;425929.307846302;0.071656446104668;426967.628316344;19106;19106;0;1.38861792390848;1.38861792390848;NA;11867992.9427876;345546.621481903;0.0594381508250221;346421.380214675;19106;19106;0;1.38861792390848;1.38861792390848;NA;5033915.03310454;289594.730375808;0.0483636943045145;290421.18478947;19106;19106;0;1.38861792390848;1.38861792390848;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.503112164631387;0.41968812314614;0.343352903376885;19106;19106;19106
"ASSnone_HCR0_REClowmed_INNvar_OERnone";"ASSnone";"HCR0";"REClowmed";"INNvar";"OERnone";2021;"PIL";29458086.7897579;603215.10979467;0.125820815382527;603215.10979467;52201.7697542169;52201.7697542169;0;2.73221866189767;2.73221866189767;NA;12138505.8070021;406418.655444747;0;406418.655444747;1e-06;1e-06;0;5.23395791897833e-11;5.23395791897833e-11;NA;5013134.33247507;305042.751620472;0;305042.751620472;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.861726659338998;2.50178422476392e-11;0;52201.7697542169;1e-06;1.48313223760443e-28
"ASSnone_HCR0_REClowmed_INNvar_OERnone";"ASSnone";"HCR0";"REClowmed";"INNvar";"OERnone";2022;"PIL";28930514.497409;707698.861373;0.184910197508951;707698.861373;89791.765153431;89791.765153431;0;Inf;Inf;NA;12174628.9256756;464469.172218786;0.103075796853455;464469.172218786;46872.9726094378;46872.9726094378;0;1.66979359450312;1.66979359450312;NA;5239878.3256269;327381.125837518;0;327381.125837518;1e-06;1e-06;0;3.12017486499187e-11;3.12017486499187e-11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.23274229189078;0.713312641247655;1.70237398448568e-11;89791.765153431;46872.9726094378;1e-06
"ASSnone_HCR0_REClowmed_INNvar_OERnone";"ASSnone";"HCR0";"REClowmed";"INNvar";"OERnone";2023;"PIL";32054222.7690029;740903.048923015;0.171534786082536;740903.048923015;85488.594473735;85488.594473735;0;50470180777.6087;50470180777.6087;NA;12209652.529408;483049.66869332;0.106995851171443;483049.66869332;51535.0605896628;51535.0605896628;0;1.04524413301055;1.04524413301055;NA;5066347.71414397;329237.56343524;0;329237.56343524;1e-06;1e-06;0;2.45833741401358e-11;2.45833741401358e-11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.15060550220081;0.739110140951789;1.81226737184843e-11;85488.594473735;51535.0605896628;1e-06
"ASSnone_HCR0_REClowmed_INNvar_OERnone";"ASSnone";"HCR0";"REClowmed";"INNvar";"OERnone";2024;"PIL";30278633.0522552;759184.622496395;0.141123365396116;759184.622496395;84975.1362006037;84975.1362006037;0;46154899527.147;46154899527.147;NA;12359567.6328349;493305.995054136;0.115242540671518;493305.995054136;55575.1707324551;55575.1707324551;0;1.06859286166977;1.06859286166977;NA;5005707.70161459;347554.227762425;0;347554.227762425;1e-06;1e-06;0;0.61211076707477;0.61211076707477;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.959748334600099;0.79307837996406;2.37985997665216e-11;84975.1362006037;55575.1707324551;1e-06
"ASSnone_HCR0_REClowmed_INNvar_OERnone";"ASSnone";"HCR0";"REClowmed";"INNvar";"OERnone";2025;"PIL";28716892.3685336;766692.552688218;0.142612978031379;766692.552688218;86488.6118119387;86488.6118119387;0;1.9633195141827;1.9633195141827;NA;12201380.4746062;506016.915009574;0.119152451499783;506016.915009574;56900.6861370327;56900.6861370327;0;1.00242024582083;1.00242024582083;NA;5032678.26724988;356931.238799753;0.074734476017474;356931.238799753;32460.0077027161;32460.0077027161;0;0.692486031204256;0.692486031204256;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.969236196139874;0.818525451066564;0.523980104937009;86488.6118119387;56900.6861370327;32460.0077027161
"ASSnone_HCR0_REClowmed_INNvar_OERnone";"ASSnone";"HCR0";"REClowmed";"INNvar";"OERnone";2026;"PIL";27420446.9493183;758740.0183634;0.140935833516429;758740.0183634;85171.0660108576;85171.0660108576;0;1.61792247177044;1.61792247177044;NA;12444689.8865485;509698.234348845;0.116241962946891;509698.234348845;56059.9578514327;56059.9578514327;0;0.956059853621006;0.956059853621006;NA;5493292.08385515;346688.476318773;0.069923784124676;346688.476318773;31317.728056835;31317.728056835;0;0.665861928409385;0.665861928409385;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.958551544297395;0.799591412978433;0.491339331752113;85171.0660108576;56059.9578514327;31317.728056835
"ASSnone_HCR0_REClowmed_INNvar_OERnone";"ASSnone";"HCR0";"REClowmed";"INNvar";"OERnone";2027;"PIL";29754809.7823036;744038.4418918;0.139907514597466;744038.4418918;83627.8515653705;83627.8515653705;0;1.6141554472349;1.6141554472349;NA;12295302.910517;513554.55615936;0.115896089529025;513554.55615936;56882.5540851068;56882.5540851068;0;0.976049941049851;0.976049941049851;NA;5408213.47619093;344492.661092595;0.0709677732089162;344492.661092595;30437.4999339286;30437.4999339286;0;0.681379214085286;0.681379214085286;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.951992737260622;0.797338069055565;0.498435113603669;83627.8515653705;56882.5540851068;30437.4999339286
"ASSnone_HCR0_REClowmed_INNvar_OERnone";"ASSnone";"HCR0";"REClowmed";"INNvar";"OERnone";2028;"PIL";27931369.3951725;756647.56732795;0.139940232565283;756647.56732795;83722.640552954;83722.640552954;0;1.58413661586464;1.58413661586464;NA;12157471.4730182;513073.346137632;0.116395429127117;513073.346137632;57094.0509194423;57094.0509194423;0;0.971960495512347;0.971960495512347;NA;5360856.02877393;348851.214409885;0.0608919546334549;348851.214409885;30017.2861582134;30017.2861582134;0;0.690395942394868;0.690395942394868;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.952201497765341;0.800591004240003;0.429664159542177;83722.640552954;57094.0509194423;30017.2861582134
"ASSnone_HCR0_REClowmed_INNvar_OERnone";"ASSnone";"HCR0";"REClowmed";"INNvar";"OERnone";2029;"PIL";30962453.3667081;746393.956572446;0.139251926477668;746393.956572446;84031.6275544629;84031.6275544629;0;1.72542499486252;1.72542499486252;NA;12509081.2423716;513797.747184399;0.117216287062513;513797.747184399;56828.0577285207;56828.0577285207;0;0.981380906068349;0.981380906068349;NA;4930844.15097393;357679.135013683;0.0703438901457006;357679.135013683;31369.9409619307;31369.9409619307;0;0.702128411063542;0.702128411063542;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.947802891697847;0.805935263607285;0.494195509239201;84031.6275544629;56828.0577285207;31369.9409619307
"ASSnone_HCR0_REClowmed_INNvar_OERnone";"ASSnone";"HCR0";"REClowmed";"INNvar";"OERnone";2030;"PIL";28780702.5515451;786465.881092492;0.139857218736795;786465.881092492;84165.2215874985;84165.2215874985;0;1.5963761201106;1.5963761201106;NA;12069372.0601048;511527.761667301;0.11663345499481;511527.761667301;57095.794974991;57095.794974991;0;0.96875383363214;0.96875383363214;NA;5324671.93063305;353859.720056304;0.0741776270184289;353859.720056304;31830.3751815525;31830.3751815525;0;0.712875954861665;0.712875954861665;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.951671818882334;0.802141092966893;0.520208479873542;84165.2215874985;57095.794974991;31830.3751815525
"ASSnone_HCR0_REClowmed_INNvar_OERnone";"ASSnone";"HCR0";"REClowmed";"INNvar";"OERnone";2031;"PIL";28486520.2724867;767732.701700073;0.139786417282002;767732.701700073;86543.8305558467;86543.8305558467;0;1.58974623582348;1.58974623582348;NA;11950728.4006979;513537.098811804;0.116748316891767;513537.098811804;56560.6697787813;56560.6697787813;0;0.978271129497468;0.978271129497468;NA;5239994.07476812;347262.743086307;0.0696983849574059;347262.743086307;30807.1436898093;30807.1436898093;0;0.707480634612064;0.707480634612064;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.951220036039986;0.802888993981402;0.489806233049719;86543.8305558467;56560.6697787813;30807.1436898093
"ASSnone_HCR0_REClowmed_INNvar_OERnone";"ASSnone";"HCR0";"REClowmed";"INNvar";"OERnone";2032;"PIL";28402238.3989808;770506.976113855;0.139175788010786;770506.976113855;85437.3221612525;85437.3221612525;0;1.52612132468544;1.52612132468544;NA;12409881.5198612;513262.68952562;0.117353951089803;513262.68952562;56902.8494445329;56902.8494445329;0;0.975100471125358;0.975100471125358;NA;5525860.10850949;354472.484404324;0.0640655367071052;354472.484404324;30094.6691592295;30094.6691592295;0;0.684968031083234;0.684968031083234;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.947315934836272;0.806831172100276;0.451394448824437;85437.3221612525;56902.8494445329;30094.6691592295
"ASSnone_HCR0_REClowmed_INNvar_OERnone";"ASSnone";"HCR0";"REClowmed";"INNvar";"OERnone";2033;"PIL";29303043.7012255;778660.344176608;0.139976134795416;778660.344176608;84481.7287655641;84481.7287655641;0;1.69405070233505;1.69405070233505;NA;12179230.5421906;512894.262211098;0.116016586846575;512894.262211098;56940.9614140564;56940.9614140564;0;0.959132503886095;0.959132503886095;NA;4953414.85799003;356663.674486369;0.070946623250027;356663.674486369;30620.8194141461;30620.8194141461;0;0.692128017675627;0.692128017675627;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.95243056661067;0.798123191336816;0.498291442748531;84481.7287655641;56940.9614140564;30620.8194141461
"ASSnone_HCR0_REClowmed_INNvar_OERnone";"ASSnone";"HCR0";"REClowmed";"INNvar";"OERnone";2034;"PIL";30587859.4860164;776506.210047195;0.140119333061611;776506.210047195;87039.1957371533;87039.1957371533;0;1.57904041170441;1.57904041170441;NA;12031393.585811;510736.282746256;0.116240608632656;510736.282746256;56849.6484035943;56849.6484035943;0;0.983069510243701;0.983069510243701;NA;5362477.38108745;352114.570637706;0.073185291957383;352114.570637706;31075.4032981408;31075.4032981408;0;0.725586926363728;0.725586926363728;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.953344152408897;0.799582590856509;0.513484560932749;87039.1957371533;56849.6484035943;31075.4032981408
"ASSnone_HCR0_REClowmed_INNvar_OERnone";"ASSnone";"HCR0";"REClowmed";"INNvar";"OERnone";2035;"PIL";28570114.5846256;751037.496993191;0.13967797263745;751037.496993191;85856.5468345385;85856.5468345385;0;1.55285881950482;1.55285881950482;NA;12424250.4140577;510297.305148909;0.116263422293527;510297.305148909;56883.6589588107;56883.6589588107;0;0.967266471076169;0.967266471076169;NA;5165382.93639581;352032.274389147;0.0679536689682256;352032.274389147;30676.6678495411;30676.6678495411;0;0.685439382103966;0.685439382103966;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.950527369905797;0.799731194062753;0.477930176810721;85856.5468345385;56883.6589588107;30676.6678495411
"ASSnone_HCR0_REClowmed_INNvar_OERnone";"ASSnone";"HCR0";"REClowmed";"INNvar";"OERnone";2036;"PIL";28851262.9187593;774043.542561782;0.139731240228291;774043.542561782;83051.1994140802;83051.1994140802;0;1.64968938924876;1.64968938924876;NA;12226672.1600227;513723.540080341;0.115717474982265;513723.540080341;56782.1009299043;56782.1009299043;0;0.970446475245107;0.970446475245107;NA;5124153.62530531;356907.665051879;0.0730166412932961;356907.665051879;31014.7955030539;31014.7955030539;0;0.71355193053008;0.71355193053008;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.950867936823433;0.79617415951066;0.512341073342592;83051.1994140802;56782.1009299043;31014.7955030539
"ASSnone_HCR0_REClowmed_INNvar_OERnone";"ASSnone";"HCR0";"REClowmed";"INNvar";"OERnone";2037;"PIL";28204516.8401113;772566.387200802;0.139814025413675;772566.387200802;85416.9097534167;85416.9097534167;0;1.59738970053226;1.59738970053226;NA;12347357.8546067;514919.033304265;0.116384783287143;514919.033304265;56517.1307034132;56517.1307034132;0;0.978408964369051;0.978408964369051;NA;5180310.53961334;357354.298645428;0.0726120106009748;357354.298645428;31682.9202879872;31682.9202879872;0;0.693203310219969;0.693203310219969;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.951396206385056;0.800521642228488;0.509596847336041;85416.9097534167;56517.1307034132;31682.9202879872
"ASSnone_HCR0_REClowmed_INNvar_OERnone";"ASSnone";"HCR0";"REClowmed";"INNvar";"OERnone";2038;"PIL";29978444.1118;754508.928799203;0.139388461025374;754508.928799203;85935.8920266436;85935.8920266436;0;1.57980753794914;1.57980753794914;NA;12969925.1119315;515471.453422569;0.115971081107493;515471.453422569;56928.0658863022;56928.0658863022;0;0.973911820281236;0.973911820281236;NA;5366497.74933622;358938.694023584;0.0729293365922469;358938.694023584;30939.0005994445;30939.0005994445;0;0.707909589715738;0.707909589715738;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.948676067517899;0.797826707536087;0.511749011205135;85935.8920266436;56928.0658863022;30939.0005994445
"ASSnone_HCR0_REClowmed_INNvar_OERnone";"ASSnone";"HCR0";"REClowmed";"INNvar";"OERnone";2039;"PIL";27862090.7579244;771552.508095734;0.139888972101471;771552.508095734;84322.1098679052;84322.1098679052;0;1.62264117916278;1.62264117916278;NA;12115933.2805728;520821.865520673;0.115458358736628;520821.865520673;57239.690646303;57239.690646303;0;0.976058243709912;0.976058243709912;NA;5239472.2458326;351979.486885653;0.0676600166989994;351979.486885653;31658.0274616197;31658.0274616197;0;0.681252336313783;0.681252336313783;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.95187442896039;0.794485315102937;0.475929361287915;84322.1098679052;57239.690646303;31658.0274616197
"ASSnone_HCR0_REClowmed_INNvar_OERnone";"ASSnone";"HCR0";"REClowmed";"INNvar";"OERnone";2040;"PIL";29314730.489775;779220.714565219;0.140110110863681;779220.714565219;85926.6457320204;85926.6457320204;0;1.61601614721851;1.61601614721851;NA;11895495.4872396;516147.155120862;0.116087431524265;516147.155120862;57659.8449260142;57659.8449260142;0;0.989027137033975;0.989027137033975;NA;5047982.1369824;356162.676726524;0.072415190076682;356162.676726524;31246.98913918;31246.98913918;0;0.709767742608054;0.709767742608054;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.953285325410635;0.798584744588797;0.508261649345762;85926.6457320204;57659.8449260142;31246.98913918
"ASSnone_HCR0_REClowmed_INNvar_OERnone";"ASSnone";"HCR0";"REClowmed";"INNvar";"OERnone";2041;"PIL";31632616.230857;765250.158943304;0.14057976958432;765250.158943304;86342.3731343936;86342.3731343936;0;1.63202228445881;1.63202228445881;NA;12708867.3473913;517216.149678228;0.117512823842982;517216.149678228;57529.5888679381;57529.5888679381;0;0.971228757504517;0.971228757504517;NA;5226412.79772797;354093.696936386;0.0726949210925034;354093.696936386;31472.0504851956;31472.0504851956;0;0.73026414979371;0.73026414979371;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.956281057590822;0.8078649471323;0.510159097455454;86342.3731343936;57529.5888679381;31472.0504851956
"ASSnone_HCR0_REClowmed_INNvar_OERnone";"ASSnone";"HCR0";"REClowmed";"INNvar";"OERnone";2042;"PIL";30916005.5058771;765580.133667763;0.139246458893587;765580.133667763;84839.3968284776;84839.3968284776;0;1.66402990068745;1.66402990068745;NA;12465391.213181;516411.216857813;0.116262741565099;516411.216857813;57313.3862084705;57313.3862084705;0;0.960549224370802;0.960549224370802;NA;5097012.45457293;357853.786227285;0.0715535745485747;357853.786227285;31442.7823299572;31442.7823299572;0;0.6886674435092;0.6886674435092;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.947767919096746;0.799726760946131;0.502413217205618;84839.3968284776;57313.3862084705;31442.7823299572
"ASSnone_HCR0_REClowmed_INNvar_OERnone";"ASSnone";"HCR0";"REClowmed";"INNvar";"OERnone";2043;"PIL";28789754.5316365;791415.115414653;0.139946160559712;791415.115414653;84909.4549306558;84909.4549306558;0;1.70750653508188;1.70750653508188;NA;12434743.4507369;520601.516242777;0.116200966773753;520601.516242777;57518.0955646555;57518.0955646555;0;0.978543021703921;0.978543021703921;NA;5235062.89461642;363999.045135091;0.0716940051318163;363999.045135091;31866.7061637475;31866.7061637475;0;0.687574264016307;0.687574264016307;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.952239317415062;0.799324364049227;0.503366461452422;84909.4549306558;57518.0955646555;31866.7061637475
"ASSnone_HCR0_REClowmed_INNvar_OERnone";"ASSnone";"HCR0";"REClowmed";"INNvar";"OERnone";2044;"PIL";28994687.3157955;792806.73609382;0.140140602191559;792806.73609382;87664.0112645094;87664.0112645094;0;1.64296551615167;1.64296551615167;NA;12040299.4204558;520816.550651218;0.117650321712008;520816.550651218;57482.1225589286;57482.1225589286;0;0.97601307713204;0.97601307713204;NA;5330108.80418179;354501.561420928;0.0757303060740276;354501.561420928;32756.1478022288;32756.1478022288;0;0.715434010905242;0.715434010905242;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.95347984460122;0.808759523779174;0.530719007268188;87664.0112645094;57482.1225589286;32756.1478022288
